date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-09-10,36.32083333333333,24.95,539.0,40.30416666666667,5.1375,33.791666666666664,0.31124999999999997,0.0,1.45625,77.20833333333333,58.291666666666664
2022-09-11,34.875,23.787499999999998,647.0,30.791666666666668,2.7291666666666665,14.583333333333334,0.20541666666666666,0.0,1.1708333333333332,81.58333333333333,61.416666666666664
2022-09-12,34.5875,23.429166666666664,589.4166666666666,34.891666666666666,5.004166666666666,22.625,0.1691666666666667,0.0,1.84375,65.79166666666667,39.75
2022-09-13,64.05833333333334,44.262499999999996,1176.875,54.020833333333336,13.033333333333333,40.458333333333336,0.35791666666666666,0.0,1.9375,110.125,71.25
2022-09-14,32.72083333333333,22.458333333333332,468.2916666666667,38.34166666666667,9.670833333333333,19.666666666666668,0.295,0.0,1.4166666666666667,90.875,64.125
2022-09-15,43.8125,29.862499999999997,434.5833333333333,32.3375,24.120833333333334,25.583333333333332,0.24291666666666667,0.0,1.9875,72.25,49.083333333333336
2022-09-16,32.55416666666667,22.079166666666666,360.5,28.125,20.6875,26.0,0.3020833333333333,0.0,1.5208333333333333,84.16666666666667,62.0
2022-09-17,41.47083333333333,28.133333333333336,427.5,33.666666666666664,21.745833333333334,30.458333333333332,0.30541666666666667,0.0,1.9312500000000001,78.0,57.5
2022-09-18,36.762499999999996,25.025000000000002,511.9583333333333,35.449999999999996,19.7625,27.125,0.2675,0.0,1.9520833333333334,84.83333333333333,62.541666666666664
2022-09-19,34.30833333333333,23.558333333333334,511.2916666666667,32.862500000000004,24.3125,30.0,0.215,0.0,2.216666666666667,75.0,54.958333333333336
2022-09-20,35.012499999999996,23.974999999999998,454.375,34.525,24.90833333333333,27.041666666666668,0.28125,0.0,2.0229166666666667,73.5,52.208333333333336
2022-09-21,37.979166666666664,26.02916666666667,455.0,31.8875,20.9375,40.291666666666664,0.29333333333333333,0.125,2.1083333333333334,81.41666666666667,60.958333333333336
2022-09-22,25.208333333333332,17.075,407.8333333333333,25.9375,12.9,19.25,0.27666666666666667,0.0,1.1666666666666667,65.33333333333333,40.416666666666664
2022-09-23,35.57083333333333,24.079166666666666,632.375,36.48333333333333,9.691666666666666,23.375,0.24750000000000003,0.0,1.9583333333333333,70.125,46.541666666666664
2022-09-24,40.487500000000004,27.40833333333333,740.3333333333334,36.97083333333333,9.779166666666667,27.833333333333332,0.2775,0.0,2.129166666666667,76.70833333333333,57.75
2022-09-25,39.729166666666664,27.2,764.3333333333334,43.61666666666667,9.545833333333333,15.541666666666666,0.34708333333333335,0.0,0.9812500000000001,87.58333333333333,63.625
2022-09-26,42.00833333333333,29.120833333333334,836.3333333333334,44.24166666666667,10.870833333333332,22.625,0.3129166666666667,0.0,1.0104166666666667,83.08333333333333,62.041666666666664
2022-09-27,30.808333333333334,21.483333333333334,640.0833333333334,37.141666666666666,10.154166666666667,18.375,0.21208333333333332,0.0,1.1083333333333334,79.08333333333333,59.083333333333336
2022-09-28,15.283333333333333,10.466666666666667,323.8333333333333,23.129166666666666,6.879166666666666,18.958333333333332,0.14125000000000001,0.0,1.6458333333333333,56.166666666666664,30.458333333333332
2022-09-29,17.833333333333332,12.075000000000001,323.7083333333333,22.3875,6.191666666666666,21.458333333333332,0.18333333333333335,0.0,1.34375,44.541666666666664,21.291666666666668
2022-09-30,23.275000000000002,15.833333333333334,424.5416666666667,27.679166666666664,7.745833333333334,28.291666666666668,0.16333333333333333,0.0,2.1,52.375,27.458333333333332
2022-10-01,46.291666666666664,31.583333333333332,772.1666666666666,46.262499999999996,9.275,26.791666666666668,0.3325,0.0,1.4604166666666665,75.70833333333333,53.875
2022-10-02,55.35833333333333,37.99583333333333,899.2916666666666,50.31666666666666,10.029166666666667,27.583333333333332,0.285,0.0,1.25,107.54166666666667,70.70833333333333
2022-10-03,21.358333333333334,14.091666666666667,301.6666666666667,22.141666666666666,2.2416666666666667,28.833333333333332,0.18666666666666668,0.0,2.095833333333333,74.04166666666667,48.5
2022-10-04,31.7,21.53333333333333,473.0,29.912499999999998,2.5,28.791666666666668,0.22666666666666668,0.0,1.7458333333333333,64.25,38.041666666666664
2022-10-05,21.641666666666666,14.65,325.5833333333333,24.941666666666666,1.9458333333333335,24.0,0.11916666666666666,0.0,1.7333333333333334,63.416666666666664,37.041666666666664
2022-10-06,30.020833333333332,20.366666666666667,518.3333333333334,26.55,3.0708333333333333,23.833333333333332,0.21416666666666664,0.0,1.75,54.958333333333336,28.75
2022-10-07,41.96666666666667,28.645833333333332,548.6666666666666,24.8625,4.7124999999999995,37.375,0.19583333333333333,0.0,2.30625,85.91666666666667,61.791666666666664
2022-10-08,37.75416666666667,25.775000000000002,364.4583333333333,30.179166666666664,14.833333333333334,33.916666666666664,0.2783333333333333,0.0,1.45625,78.25,58.625
2022-10-09,44.487500000000004,30.912499999999998,506.1666666666667,33.65,19.129166666666666,55.625,0.29083333333333333,0.0,1.6354166666666667,83.58333333333333,62.208333333333336
2022-10-10,31.545833333333334,21.816666666666666,346.0833333333333,28.6375,15.433333333333332,32.625,0.19958333333333333,0.0,1.4229166666666666,80.08333333333333,58.5
2022-10-11,37.24583333333333,25.891666666666666,530.125,42.574999999999996,15.912500000000001,40.875,0.26,0.0,1.5041666666666667,74.29166666666667,53.666666666666664
2022-10-12,34.65416666666667,23.8875,626.0416666666666,45.887499999999996,5.758333333333333,60.125,0.2816666666666667,0.0,1.6895833333333332,78.25,59.541666666666664
2022-10-13,31.875,21.383333333333336,636.8333333333334,41.06666666666667,7.3,42.041666666666664,0.20750000000000002,0.0,1.5833333333333333,75.66666666666667,56.166666666666664
2022-10-14,31.72083333333333,21.258333333333333,648.2916666666666,33.545833333333334,7.233333333333333,36.166666666666664,0.17166666666666666,0.0,1.6479166666666665,67.41666666666667,41.083333333333336
2022-10-15,35.954166666666666,24.445833333333336,591.125,34.375,8.6625,56.875,0.22624999999999998,0.0,1.8541666666666667,73.375,53.541666666666664
2022-10-16,42.32083333333333,29.3,742.9166666666666,36.112500000000004,8.125,62.75,0.24166666666666667,0.0,2.066666666666667,78.5,59.416666666666664
2022-10-17,48.24583333333334,33.40416666666667,846.9166666666666,39.829166666666666,6.2250000000000005,50.916666666666664,0.2833333333333333,0.0,2.1625,90.0,64.79166666666667
2022-10-18,35.975,24.8,639.375,47.95416666666667,5.3625,55.625,0.41291666666666665,0.0,1.4291666666666665,93.75,66.08333333333333
2022-10-19,26.704166666666666,17.941666666666666,558.375,34.62916666666667,2.8666666666666667,52.958333333333336,0.27375,0.0,1.2270833333333333,66.125,41.0
2022-10-20,28.425,18.583333333333332,444.7916666666667,35.57083333333333,2.025,40.333333333333336,0.29833333333333334,0.0,0.8708333333333332,64.66666666666667,37.75
2022-10-21,46.666666666666664,31.5625,804.0,42.020833333333336,3.0708333333333333,47.875,0.29,0.0,1.6958333333333335,75.95833333333333,55.541666666666664
2022-10-22,48.925000000000004,33.34166666666667,818.0833333333334,44.291666666666664,8.016666666666667,57.125,0.40958333333333335,0.0,1.58125,101.70833333333333,68.91666666666667
2022-10-23,47.69166666666666,32.86666666666667,606.1666666666666,39.045833333333334,8.604166666666666,60.125,0.32166666666666666,0.0,1.9208333333333334,90.20833333333333,64.79166666666667
2022-10-24,51.00833333333333,34.862500000000004,523.7916666666666,27.791666666666668,18.604166666666668,93.875,0.4354166666666666,0.0,1.875,102.16666666666667,67.91666666666667
2022-10-25,41.77916666666667,28.608333333333334,522.9166666666666,29.383333333333336,16.908333333333335,84.5,0.3875,0.0,1.6229166666666668,89.0,64.5
2022-10-26,45.07083333333333,30.2,464.25,32.2625,16.908333333333335,59.458333333333336,0.3675,0.0,1.3104166666666666,86.54166666666667,63.291666666666664
2022-10-27,34.708333333333336,23.770833333333332,473.625,38.05833333333333,11.879166666666668,37.666666666666664,0.26375,0.0,1.5354166666666667,83.0,61.75
2022-10-28,59.09166666666667,40.3125,977.5416666666666,67.03333333333333,14.841666666666667,35.166666666666664,0.3520833333333333,0.0,1.34375,86.91666666666667,62.666666666666664
2022-10-29,57.61666666666667,38.858333333333334,921.6666666666666,60.6,11.516666666666666,64.29166666666667,0.3979166666666667,0.0,1.7249999999999999,125.33333333333333,76.16666666666667
2022-10-30,48.18333333333334,32.2875,876.9166666666666,53.229166666666664,7.3374999999999995,48.625,0.255,0.0,1.95625,86.83333333333333,63.166666666666664
2022-10-31,49.987500000000004,33.824999999999996,953.75,45.94583333333333,9.208333333333334,55.333333333333336,0.2833333333333333,0.0,2.0375,97.33333333333333,67.45833333333333
2022-11-01,69.45,47.04583333333333,1089.0416666666667,41.46666666666667,13.154166666666667,78.25,0.3870833333333333,0.0,1.5791666666666666,125.58333333333333,76.58333333333333
2022-11-02,43.49583333333334,28.6875,602.9166666666666,23.5125,14.091666666666667,100.04166666666667,0.49833333333333335,0.0,1.3833333333333335,102.75,68.5
2022-11-03,37.041666666666664,23.75,512.125,25.400000000000002,7.5874999999999995,67.54166666666667,0.42625,0.0,1.20625,76.91666666666667,56.708333333333336
2022-11-04,38.00833333333333,25.120833333333334,543.875,37.487500000000004,2.1999999999999997,48.291666666666664,0.29291666666666666,0.0,1.3291666666666668,80.04166666666667,60.5
2022-11-05,34.8125,23.1375,586.0833333333334,34.708333333333336,2.404166666666667,48.375,0.27291666666666664,0.0,1.3583333333333334,71.04166666666667,47.666666666666664
2022-11-06,41.699999999999996,28.441666666666666,622.125,39.46666666666667,7.3500000000000005,50.875,0.25458333333333333,0.0,1.28125,81.125,60.75
2022-11-07,52.324999999999996,35.729166666666664,718.0416666666666,39.00833333333333,21.40833333333333,92.66666666666667,0.40625,0.0,1.6458333333333333,107.45833333333333,67.83333333333333
2022-11-08,48.62916666666666,33.13333333333333,622.7916666666666,26.662499999999998,16.8,102.20833333333333,0.30541666666666667,0.0,1.83125,102.20833333333333,67.0
2022-11-09,44.40833333333333,29.75,590.375,32.0875,16.616666666666667,75.625,0.29291666666666666,0.0,1.6875,87.625,63.75
2022-11-10,51.574999999999996,34.87083333333333,501.75,33.62916666666667,15.8375,59.458333333333336,0.255,0.0,1.9083333333333332,97.70833333333333,67.54166666666667
2022-11-11,50.29583333333333,34.4125,481.1666666666667,32.875,15.975,42.458333333333336,0.19458333333333333,0.0,1.7437500000000001,107.83333333333333,70.83333333333333
2022-11-12,39.737500000000004,26.7375,427.875,34.5375,12.979166666666666,53.583333333333336,0.24791666666666667,0.0,1.89375,77.0,57.166666666666664
2022-11-13,42.31666666666667,29.037499999999998,555.625,41.94583333333333,3.891666666666666,26.125,0.19166666666666665,0.0,1.5958333333333332,93.83333333333333,66.0
2022-11-14,36.987500000000004,25.208333333333332,452.9583333333333,24.245833333333334,2.7916666666666665,32.291666666666664,0.21,0.0,1.5604166666666666,73.375,50.416666666666664
2022-11-15,55.60833333333333,37.858333333333334,776.375,35.979166666666664,5.229166666666667,38.25,0.2404166666666667,0.0,1.7645833333333334,99.91666666666667,68.20833333333333
2022-11-16,45.40833333333333,30.629166666666666,691.1666666666666,41.395833333333336,6.658333333333334,45.958333333333336,0.2175,0.0,1.98125,94.41666666666667,66.29166666666667
2022-11-17,53.31666666666666,36.02916666666667,670.8333333333334,41.69583333333333,14.116666666666667,37.041666666666664,0.2529166666666667,0.0,1.4437499999999999,92.5,65.45833333333333
2022-11-18,58.30833333333334,39.358333333333334,687.2083333333334,48.43333333333334,27.854166666666668,51.541666666666664,0.35625,0.0,1.4270833333333333,109.54166666666667,71.5
2022-11-19,45.68333333333334,31.25,689.4583333333334,41.80833333333333,24.016666666666666,23.625,0.22208333333333333,0.0,0.8395833333333332,97.08333333333333,67.25
2022-11-20,27.21666666666667,19.0,511.0833333333333,29.708333333333332,2.5833333333333335,8.916666666666666,0.10666666666666667,0.0,0.7166666666666667,76.20833333333333,53.833333333333336
2022-11-21,42.329166666666666,29.616666666666664,836.5833333333334,36.87916666666667,7.583333333333333,5.166666666666667,0.09999999999999999,0.0,0.35833333333333334,68.08333333333333,43.0
2022-11-22,49.62916666666666,34.641666666666666,899.375,53.23333333333334,11.799999999999999,29.208333333333332,0.26875,0.0,1.0666666666666667,106.5,70.29166666666667
2022-11-23,21.141666666666666,14.083333333333334,334.0416666666667,30.366666666666664,2.9,30.833333333333332,0.205,0.0,1.1666666666666667,71.79166666666667,47.041666666666664
2022-11-24,17.391666666666666,11.320833333333333,290.0833333333333,24.641666666666666,2.2666666666666666,33.625,0.2225,0.0,1.4604166666666665,51.541666666666664,25.916666666666668
2022-11-25,20.333333333333332,13.5625,314.2083333333333,27.204166666666666,2.5958333333333337,29.0,0.13999999999999999,0.0,1.8979166666666665,49.75,25.041666666666668
2022-11-26,32.55416666666667,22.09583333333333,503.7083333333333,32.87916666666667,3.1791666666666667,19.208333333333332,0.17625000000000002,0.0,1.3729166666666668,61.208333333333336,34.791666666666664
2022-11-27,41.6,28.587500000000002,735.1666666666666,34.895833333333336,2.8833333333333333,22.625,0.15416666666666667,0.0,1.54375,86.125,62.416666666666664
2022-11-28,27.25,18.504166666666666,445.2916666666667,31.870833333333334,4.358333333333333,23.791666666666668,0.09749999999999999,0.0,1.8104166666666668,72.125,48.208333333333336
2022-11-29,30.0,20.4875,439.3333333333333,33.99583333333333,5.4750000000000005,37.708333333333336,0.15583333333333335,0.0,1.7416666666666665,61.5,36.791666666666664
2022-11-30,52.67083333333333,36.145833333333336,610.3333333333334,39.34583333333333,10.508333333333333,53.375,0.17833333333333334,0.0,1.6916666666666667,85.08333333333333,60.666666666666664
2022-12-01,58.1,39.69583333333333,506.5416666666667,36.84166666666667,20.770833333333332,45.708333333333336,0.23583333333333334,0.0,1.6812500000000001,106.625,70.45833333333333
2022-12-02,44.42083333333333,30.583333333333332,439.625,31.929166666666664,15.4,21.166666666666668,0.18500000000000003,0.0,1.1708333333333332,106.54166666666667,70.5
2022-12-03,37.92916666666667,26.1375,528.2916666666666,40.875,14.604166666666666,19.041666666666668,0.18208333333333335,0.0,0.6354166666666666,81.41666666666667,61.208333333333336
2022-12-04,33.30833333333333,22.604166666666668,585.5416666666666,25.816666666666666,2.3666666666666667,39.083333333333336,0.1779166666666667,0.0,1.9270833333333333,67.58333333333333,43.083333333333336
2022-12-05,44.55416666666667,30.53333333333333,767.6666666666666,38.775,3.670833333333333,38.125,0.23666666666666666,0.0,1.6229166666666666,88.41666666666667,63.333333333333336
2022-12-06,47.625,32.512499999999996,670.125,41.90833333333333,11.75,54.833333333333336,0.24666666666666667,0.0,1.6479166666666665,93.125,65.70833333333333
2022-12-07,35.28333333333333,24.458333333333332,533.9166666666666,34.4375,15.995833333333332,36.416666666666664,0.19333333333333333,0.0,1.2833333333333334,84.66666666666667,62.75
2022-12-08,41.141666666666666,28.329166666666666,704.5416666666666,39.74583333333333,14.254166666666668,33.958333333333336,0.22083333333333333,0.0,1.5999999999999999,77.375,58.583333333333336
2022-12-09,54.90833333333333,37.4,784.7083333333334,41.541666666666664,4.841666666666667,49.791666666666664,0.3329166666666667,0.0,1.3062500000000001,98.375,67.66666666666667
2022-12-10,64.01666666666667,43.166666666666664,732.25,49.25833333333333,28.6875,56.666666666666664,0.35000000000000003,0.0,1.1979166666666667,114.45833333333333,73.0
2022-12-11,39.44166666666667,25.891666666666666,484.125,25.295833333333334,13.683333333333332,55.708333333333336,0.2758333333333333,0.0,1.5625,91.45833333333333,65.04166666666667
2022-12-12,44.275,29.2625,586.5416666666666,27.77916666666667,15.345833333333333,70.625,0.25333333333333335,0.0,1.5333333333333332,84.16666666666667,62.541666666666664
2022-12-13,35.19583333333333,23.32083333333333,514.0833333333334,24.170833333333334,17.420833333333334,55.458333333333336,0.18541666666666667,0.0,2.2395833333333335,85.20833333333333,62.625
2022-12-14,0.8958333333333334,0.6291666666666667,59.875,0.0,0.6416666666666667,28.25,0.0425,0.0,2.158333333333333,41.75,24.041666666666668
2022-12-15,0.9458333333333333,0.6583333333333333,60.625,0.0,0.5166666666666667,30.625,0.034583333333333334,0.0,2.15,13.541666666666666,12.208333333333334
2022-12-16,61.041666666666664,41.62916666666667,964.2916666666666,56.262499999999996,10.5625,80.83333333333333,0.31833333333333336,0.0,2.029166666666667,75.25,51.291666666666664
2022-12-17,47.15833333333333,32.5375,877.0416666666666,44.74166666666667,2.1791666666666667,45.833333333333336,0.2275,0.0,1.5,118.41666666666667,74.25
2022-12-18,14.9,10.245833333333334,544.7916666666666,27.4875,1.9166666666666667,52.5,0.16874999999999998,0.0,1.4083333333333332,68.375,43.75
2022-12-19,26.441666666666666,18.233333333333334,451.2916666666667,29.683333333333334,12.5625,46.125,0.1729166666666667,0.0,1.8041666666666665,41.541666666666664,25.25
2022-12-20,59.90833333333333,41.208333333333336,614.75,39.766666666666666,29.962500000000002,68.16666666666667,0.2625,0.0,1.7520833333333332,85.54166666666667,60.416666666666664
2022-12-21,74.37083333333334,50.8375,653.0,38.604166666666664,26.912499999999998,79.0,0.41083333333333333,0.0,1.5625,143.33333333333334,82.79166666666667
2022-12-22,57.00833333333333,38.25833333333333,593.7083333333334,34.21666666666667,21.3,73.79166666666667,0.345,0.0,1.4020833333333333,113.91666666666667,72.875
2022-12-23,52.9625,35.300000000000004,666.25,39.425000000000004,13.5,66.58333333333333,0.28833333333333333,0.0,1.75,105.25,70.08333333333333
2022-12-24,65.50416666666666,43.604166666666664,1014.0,67.88333333333334,10.737499999999999,53.583333333333336,0.29333333333333333,0.0,1.5125,99.83333333333333,68.29166666666667
2022-12-25,61.18333333333334,40.141666666666666,1193.5833333333333,60.854166666666664,12.616666666666667,42.916666666666664,0.2916666666666667,0.0,1.6416666666666666,122.29166666666667,75.58333333333333
2022-12-26,67.85833333333333,45.40416666666667,1161.7916666666667,62.56666666666666,7.916666666666667,51.958333333333336,0.30083333333333334,0.0,1.4854166666666666,127.5,77.20833333333333
2022-12-27,67.67083333333333,45.42916666666667,800.5,71.22083333333333,12.241666666666667,56.916666666666664,0.3675,0.0,1.2437500000000001,115.75,73.41666666666667
2022-12-28,76.91666666666667,51.54583333333333,928.4166666666666,74.5,13.129166666666668,63.166666666666664,0.38458333333333333,0.0,1.5416666666666667,136.625,80.16666666666667
2022-12-29,61.24166666666667,41.06666666666667,714.6666666666666,55.09166666666667,15.987499999999999,71.0,0.31666666666666665,0.0,1.5020833333333332,124.83333333333333,75.83333333333333
2022-12-30,60.56666666666666,41.145833333333336,533.2916666666666,41.7875,20.379166666666666,74.66666666666667,0.39083333333333337,0.0,1.18125,107.58333333333333,70.79166666666667
2022-12-31,72.375,48.74583333333334,746.7916666666666,53.387499999999996,28.412499999999998,59.875,0.3075,0.0,1.2625,127.91666666666667,77.29166666666667
2023-01-01,42.375,29.004166666666666,710.3333333333334,42.762499999999996,17.008333333333333,51.333333333333336,0.2275,0.0,1.4104166666666667,120.41666666666667,74.91666666666667
2023-01-02,51.375,35.541666666666664,1090.375,53.80416666666667,9.958333333333334,57.958333333333336,0.3358333333333334,0.0,1.6041666666666667,86.20833333333333,63.291666666666664
2023-01-03,40.1,27.816666666666666,662.625,39.09166666666667,5.9375,54.125,0.20875,0.0,1.4708333333333334,93.33333333333333,65.875
2023-01-04,28.1125,19.458333333333332,495.75,28.416666666666668,13.166666666666666,46.791666666666664,0.13875,0.0,1.3791666666666667,81.45833333333333,60.208333333333336
2023-01-05,16.404166666666665,11.283333333333333,352.625,21.07916666666667,11.220833333333333,51.291666666666664,0.06375,0.0,0.5958333333333333,46.208333333333336,24.666666666666668
2023-01-06,17.416666666666668,12.0,360.7916666666667,17.491666666666667,9.720833333333333,56.708333333333336,0.10791666666666667,0.0,1.2104166666666667,49.708333333333336,24.333333333333332
2023-01-07,17.4375,12.108333333333334,543.7083333333334,21.0125,13.920833333333334,61.208333333333336,0.08416666666666667,0.0,0.7458333333333332,48.333333333333336,27.166666666666668
2023-01-08,37.9125,26.40416666666667,671.375,35.458333333333336,21.179166666666667,46.041666666666664,0.18333333333333335,0.0,1.2583333333333333,58.791666666666664,33.458333333333336
2023-01-09,52.137499999999996,36.391666666666666,556.0,26.445833333333336,7.7124999999999995,35.666666666666664,0.2304166666666667,0.0,1.2125000000000001,113.25,72.58333333333333
2023-01-10,14.779166666666667,9.941666666666666,282.0833333333333,22.116666666666664,1.7125000000000001,38.458333333333336,0.1475,0.0,1.34375,60.041666666666664,37.166666666666664
2023-01-11,21.291666666666668,14.020833333333334,323.7083333333333,25.920833333333334,2.654166666666667,39.666666666666664,0.2091666666666667,0.0,1.7645833333333334,49.25,25.5
2023-01-12,24.016666666666666,15.904166666666667,340.0,23.695833333333336,5.3,44.708333333333336,0.1975,0.0,1.65625,55.0,29.625
2023-01-13,35.016666666666666,23.695833333333336,366.1666666666667,26.162499999999998,15.262500000000001,55.5,0.3520833333333333,0.0,1.5229166666666665,62.333333333333336,38.041666666666664
2023-01-14,62.145833333333336,43.125,678.375,44.862500000000004,26.325,69.29166666666667,0.515,0.0,1.4749999999999999,96.91666666666667,66.375
2023-01-15,77.9375,54.449999999999996,839.875,49.520833333333336,27.4875,69.25,0.51,0.0,1.5125,137.0,80.20833333333333
2023-01-16,48.26666666666667,33.30833333333333,418.9583333333333,19.191666666666666,13.133333333333333,92.20833333333333,0.37333333333333335,0.0,1.6458333333333333,124.16666666666667,76.125
