date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,t-1,t-2,t-3,t-7,t-14,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30,diff_1,diff_7,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,is_weekend,is_dry_season
2022-09-10,0.17213906325446635,0.10358180058083244,0.16991250352808365,0.6905555555555554,-0.7241695303550975,-0.7044728434504789,-0.04134366925064661,0.0,-0.6124999999999997,-0.37026239067055355,-0.6160583941605838,-0.22627737226277359,0.8707280832095099,0.25000000000000006,-0.5071982281284599,-0.2532710005076978,-0.4873417721518986,-0.4348697394789582,-0.2506109150149335,0.27757537297451446,0.13872832369942184,-0.1948955916473317,0.2211118051217993,1.3942992020098752,1.021065675340768,0.1231231231231238,0.3558269065981145,0.9933520699450185,0.8601108033240995,0.58,0.7460732984293178,-0.8325859491778771,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9368813462954315,-0.34964745525122826,1,0
2022-09-11,0.08836310960888452,0.013552758954501509,0.5357042054755858,0.05638888888888876,-0.8565864833906072,-1.4408945686900954,-0.6976744186046516,0.0,-1.040625,0.04227405247813392,-0.36934306569343034,-0.6160583941605838,0.17979197622585458,0.8984848484848496,-0.4047619047619041,0.19737816017141563,-0.25316455696202544,-0.4348697394789582,-0.39994569644311745,-0.4200555410537008,-0.5332369942196528,-0.1948955916473317,0.20143660212367312,1.3992719168151857,1.021065675340768,0.1231231231231238,0.401028277634962,0.9388874952345119,0.8601108033240995,0.58,0.280104712041884,0.019431988041853678,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9427611433904206,-0.33346877891818705,1,0
2022-09-12,0.07170449058425865,-0.014198128428525627,0.3406717471069715,0.329722222222222,-0.7315005727376862,-1.1325878594249197,-0.9224806201550387,0.0,-0.031249999999999886,0.19533527696792974,0.043795620437956206,-0.36934306569343034,-0.39821693907875155,-0.1803030303030302,-0.09634551495016622,0.06364168289326991,-0.12025316455696225,-0.09619238476953909,-0.39451534075481975,-0.39619824844226037,-0.5043352601156067,-0.1948955916473317,0.1313241723922548,1.3327364678960671,1.021065675340768,0.1231231231231238,0.3014138817480732,0.798657050606083,0.8601108033240995,0.58,-0.9869109947643978,0.03437967115097193,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9483615800121716,-0.31719128858910595,0,0
2022-09-13,1.779333655239015,1.5992255566311717,2.3303697431555186,1.605,-0.2900343642611685,-0.4488817891373797,0.2480620155038755,0.0,0.1093750000000001,-0.35714285714285676,0.19708029197080293,0.043795620437956206,-0.4071322436849923,-0.43787878787878814,-0.09136212624584727,0.03944549071794715,-0.12025316455696225,-0.07815631262525051,-0.3863698072223733,-0.40647665393593524,-0.5043352601156067,-0.1948955916473317,0.11321049344159935,1.3556382531445041,1.021065675340768,0.1231231231231238,0.14235218508997427,0.5954056173084054,0.8601108033240995,0.58,2.7905759162303645,1.6337817638266066,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9536809966304455,-0.300819807635668,0,0
2022-09-14,-0.03645581844519575,-0.08938367215230764,-0.06957380750776167,0.5597222222222221,-0.47491408934707907,-1.2460063897763571,-0.1421188630490958,0.0,-0.6718749999999997,1.1938775510204074,-0.3562043795620435,0.19708029197080293,-0.22139673105497756,-0.16666666666666655,0.34606866002214814,1.698750589650082,0.7468354430379741,-0.07815631262525051,-0.08770024436600611,0.5952234563781331,0.48554913294797647,-0.1948955916473317,0.28778888194878216,1.4369066817225733,1.021065675340768,0.1231231231231238,0.16056126820908337,0.6367175037427113,0.8601108033240995,0.58,-1.2041884816753932,0.7563527653213753,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9587178169872964,-0.2843591872810036,0,0
2022-09-15,0.6062288749396426,0.48402710551790906,-0.1837425910245555,0.15944444444444414,0.31958762886597936,-1.0191693290734822,-0.465116279069768,0.0,0.18437500000000015,0.5204081632653058,1.1970802919708032,-0.3562043795620435,-0.6181277860326894,1.7696969696969704,0.4695459579180508,1.670978827521113,0.7468354430379741,-0.07815631262525051,0.05158837903882697,0.6673894886019791,0.48554913294797647,-0.1948955916473317,0.3622735790131172,1.4104177542999963,1.021065675340768,0.1231231231231238,0.1030419880034275,0.5264679689121309,0.8601108033240995,0.58,-1.1649214659685867,0.48729446935724985,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9634705485641486,-0.26781430516217486,0,0
2022-09-16,-0.04611298889425404,-0.11874798322039383,-0.43465989274626027,-0.12138888888888909,0.13081328751431842,-1.0031948881789132,-0.09819121447028444,0.0,-0.5156249999999999,-0.13119533527696786,0.5226277372262775,1.1970802919708032,-0.36701337295690906,2.365151515151516,0.5553709856035433,1.2894198371366359,0.7468354430379741,0.23246492985971923,0.14200380124898127,0.45430966572014925,0.48554913294797647,0.19721577726218115,0.16739537788881945,1.1080173752160363,1.021065675340768,0.1231231231231238,0.03834618680377131,0.4969048599073671,0.8601108033240995,0.58,0.75392670157068,0.6621823617339314,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9679377830240641,-0.25119006388481957,0,0
2022-09-17,0.4705456301303716,0.3501129396579544,-0.2077335591306802,0.2480555555555552,0.18900343642611683,-0.8322683706070285,-0.07751937984496166,0.0,0.09999999999999996,0.2857142857142857,-0.12992700729926993,0.5226277372262775,0.053491827637444284,0.8924242424242428,0.21040974529346634,0.1877718473808607,0.16202531645569596,0.23246492985971923,0.264186804235677,0.2957468981665083,0.48554913294797647,0.21809744779582382,-0.044191130543410014,0.1859671898871589,0.11400247831474546,0.1231231231231238,0.08151242502142328,0.48104049417586575,0.8601108033240995,0.58,-0.38219895287958205,0.01793721973094221,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9721181966290612,-0.23449138957041052,1,0
2022-09-18,0.19773056494447136,0.10939012584704728,0.0783234546994073,0.3669444444444444,0.07995418098510877,-0.9600638977635778,-0.3126614987080103,0.0,0.13124999999999984,0.06997084548104952,0.28759124087591276,-0.12992700729926993,0.20950965824665677,0.1878787878787881,0.039313399778516715,-0.21480735660791223,-0.04177215189873415,0.23246492985971923,0.2693456421395598,0.2901263164423668,0.48554913294797647,0.21809744779582382,-0.12710805746408438,0.006842525137573533,0.11400247831474546,0.1231231231231238,0.08322622107969152,0.4806648389264244,0.8601108033240995,0.58,0.4345549738219884,0.10612855007473873,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9760105506323682,-0.21772323039653224,1,0
2022-09-19,0.05552873008208568,-0.004194901581155249,0.07606548123059569,0.19444444444444453,0.33012600229095074,-0.8498402555910539,-0.6382428940568476,0.0,0.5281250000000002,0.30903790087463523,0.07153284671532864,0.28759124087591276,-0.353640416047548,-0.40151515151515127,0.20653377630121802,-0.468856770406009,-0.021518987341772426,0.5090180360721441,0.29052402932392074,0.28897013183295245,0.48554913294797647,0.21809744779582382,-0.11180512179887488,0.025721209732430358,0.11400247831474546,0.1231231231231238,0.1030419880034275,0.4821785707799698,0.8601108033240995,0.58,-0.6125654450261783,0.31988041853512716,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.9796136916454901,-0.20089055513063528,0,0
2022-09-20,0.09633027522935789,0.028073572120038782,-0.11670900366920685,0.3052777777777775,0.3628865979381442,-0.9632587859424915,-0.22739018087855306,0.0,0.23750000000000013,-0.03498542274052476,0.3109489051094891,0.07153284671532864,1.2273402674591385,-0.41060606060606036,0.08471760797342184,-0.32142136181551023,-0.021518987341772426,0.3647294589178355,0.35052945967960897,0.1156281016736884,0.48554913294797647,0.5777262180974475,-0.07261086820737028,-0.023722347138775638,0.11400247831474546,0.1231231231231238,0.12092973436161142,0.4673395249373683,0.8601108033240995,0.58,-0.08900523560209496,-1.3243647234678617,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9829265519799822,-0.18399835165767986,0,0
2022-09-21,0.26822790922259715,0.18715714746692494,-0.11459215354219583,0.1294444444444442,0.14455899198167238,-0.45527156549520764,-0.15245478036175752,1.0,0.36562500000000014,-0.08746355685131191,-0.03357664233576626,0.3109489051094891,0.5408618127786035,-0.2212121212121211,0.02491694352159466,-0.19202168657515248,-0.021518987341772426,0.29258517034068116,0.11186532717893005,-0.5212668193697287,-0.18208092485549118,0.5777262180974475,-0.03810118675827561,-0.07911786437425312,0.11400247831474546,0.1231231231231238,0.13046272493573247,0.45934775411286594,0.8601108033240995,0.58,0.5026178010471198,-0.34977578475336263,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9859481499638303,-0.1670516255021195,0,0
2022-09-22,-0.4717527764365045,-0.506292352371733,-0.27434377646062663,-0.2672222222222224,-0.29736540664375716,-1.2619808306709261,-0.2558139534883725,0.0,-1.0468749999999996,0.18950437317784263,-0.0861313868613137,-0.03357664233576626,-0.1233283803863297,-0.6257575757575757,-0.02048726467331047,-0.4181454190251917,-0.12531645569620245,0.29258517034068116,0.05023079011675224,-0.7220035034918374,-0.39161849710982644,0.5777262180974475,0.0065584009993761355,-0.10174792770929916,0.11400247831474546,0.1231231231231238,0.16763067694944342,0.4358471863252035,0.8601108033240995,0.58,-1.005235602094242,-0.2585949177877427,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9886775902323404,-0.15005539834465262,0,0
2022-09-23,0.1286817962337034,0.036140690545337084,0.48616991250352826,0.43583333333333274,-0.4737686139747996,-1.103833865814696,-0.4366925064599484,0.0,0.14062499999999997,-0.3731778425655976,0.1912408759124091,-0.0861313868613137,0.3016344725111445,-0.36969696969696947,-0.14894795127353208,0.026545063153928027,-0.12531645569620245,-0.10020040080160367,0.005158837903882179,-0.5291169541194275,-0.39161849710982644,0.19257540603248224,0.032635852592129956,-0.19126397806115145,0.11400247831474546,0.624624624624625,0.10904027420736963,0.45806952025220404,0.8601108033240995,0.58,0.30628272251308847,-0.5142002989536619,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9911140639934546,-0.13301470653419636,0,0
2022-09-24,0.41356832448092684,0.2939657954178766,0.8518204911092299,0.468333333333333,-0.46895761741122555,-0.9329073482428112,-0.25064599483204125,0.0,0.39687500000000037,-0.20553935860058298,-0.3722627737226278,0.1912408759124091,0.08172362555720672,0.059090909090909104,-0.19379844961240247,0.05154289121968664,-0.12531645569620245,-0.10020040080160367,-0.08634265544393202,-0.5550631637243106,-0.39161849710982644,0.19257540603248224,0.05028107432854441,-0.23398556743972876,0.11400247831474546,0.624624624624625,0.07176520994001732,0.4676837032905457,0.8601108033240995,0.58,0.41884816753926585,-0.05680119581464854,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9932568492674143,-0.11593459959550066,1,0
2022-09-25,0.36962819893771065,0.2778315585672797,0.9331075359864526,0.9113888888888887,-0.4817869415807561,-1.4041533546325875,0.18087855297157593,0.0,-1.3249999999999997,0.02478134110787154,-0.20437956204379548,-0.3722627737226278,0.32540861812778604,0.21818181818181823,-0.25636766334440736,-0.24361729982063587,-0.268354430379747,-0.10020040080160367,-0.09475970676079332,-0.5621532149910715,-0.39161849710982644,0.19257540603248224,0.048407245471580436,-0.23304349357343954,0.11400247831474546,0.624624624624625,0.09736503856041272,0.4476580429866849,0.8601108033240995,0.58,0.6884816753926692,0.08819133034379703,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9951053111006974,-0.09882013873287211,1,0
2022-09-26,0.5016900048285852,0.42658922232978386,1.1769686706181206,0.9530555555555554,-0.40893470790378017,-1.1325878594249197,-0.031007751937984523,0.0,-1.2812499999999996,0.4052478134110783,0.026277372262773723,-0.20437956204379548,-0.025260029717681855,-0.3560606060606058,0.039313399778516146,0.11632642220095657,0.06202531645569588,0.13026052104208397,-0.07683953298941147,-0.484414509063672,-0.2962427745664739,0.19257540603248224,0.07089319175515406,-0.2084445190949219,0.11400247831474546,0.624624624624625,0.15874035989717267,0.418711227000041,0.8601108033240995,0.58,-0.2774869109947651,0.2795216741405083,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.99665890175417,-0.08167639533042288,0,0
2022-09-27,-0.14727184934814105,-0.16489190061310127,0.5122777307366642,0.47972222222222194,-0.44833906071019464,-1.2955271565495203,-0.6563307493540055,0.0,-1.1343749999999997,0.2478134110787169,0.4072992700729927,0.026277372262773723,-0.07875185735512613,1.2560606060606065,0.21151716500553697,-0.27219737227913643,0.06202531645569588,0.4468937875751499,-0.024165082812924583,-0.42965796873472145,-0.2962427745664739,0.19257540603248224,0.13569643972517223,-0.291762654613648,0.11400247831474546,0.624624624624625,0.16034704370179956,0.41897993960209756,0.8601108033240995,0.58,-0.24607329842932005,0.18983557548579982,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.9979171608653922,-0.06450844944931625,0,0
2022-09-28,-1.0468372766779337,-1.0180703452726687,-0.5588484335309061,-0.45444444444444493,-0.6284077892325315,-1.2731629392971242,-1.095607235142119,0.0,-0.32812499999999994,0.10787172011661784,0.24963503649635038,0.4072992700729927,0.20356612184249664,0.5560606060606064,0.24307862679955705,-0.41265764486976625,0.06202531645569588,0.5611222444889775,0.012218300298668728,-0.44189640861243723,-0.2962427745664739,0.19257540603248224,0.019362898188632176,-0.7632455365192268,-0.45848822800495737,0.624624624624625,0.10582690659811585,0.37159258887462515,0.8601108033240995,0.58,-1.43455497382199,-0.9162929745889387,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9988797155850335,-0.04732138832243232,0,0
2022-09-29,-0.8990825688073396,-0.8935140367860602,-0.5592718035563083,-0.5038888888888892,-0.6662084765177549,-1.1773162939297122,-0.8346253229974163,0.0,-0.7812499999999998,-0.693877551020408,0.10948905109489052,0.24963503649635038,-0.3699851411589896,-0.12121212121212108,-0.17441860465116263,0.7778021375451514,-0.07468354430379771,-0.5410821643286581,-0.1523214770567482,-0.09270483904553753,-0.2962427745664739,-0.3178654292343391,-0.1107120549656459,-0.5994432880480307,-0.5563816604708808,-0.036036036036036036,0.06865895458440491,0.43126858203541035,0.8601108033240995,0.4033333333333326,-0.7251308900523565,-0.7563527653213749,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9995462806873573,-0.03012030484690836,0,0
2022-09-30,-0.583775953645582,-0.6024524040012909,-0.21775331639853224,-0.15111111111111153,-0.5807560137457045,-0.9153354632587855,-0.9586563307493543,0.0,0.3531250000000002,-1.1005830903790084,-0.6934306569343068,0.10948905109489052,-0.19910846953937578,0.3121212121212125,-0.6866002214839417,1.1314946765653453,-0.1962025316455698,-1.100200400801604,-0.2878088514797726,0.4138871481433398,-0.2962427745664739,-0.9651972157772623,-0.2145534041224239,-0.17427129511465234,-0.5563816604708808,-0.8738738738738738,0.01981576692373597,0.5468498901293991,0.8601108033240995,-0.5266666666666674,0.4973821989528793,-0.6472346786248127,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9999166586547379,-0.012910296075008843,0,0
2022-10-01,0.7498792853693862,0.6172959019038396,0.9596387242449902,1.0877777777777777,-0.4966781214203895,-0.9728434504792327,0.09043927648578813,0.0,-0.6062500000000001,-0.8265306122448974,-1.1007299270072994,-0.6934306569343068,0.03566121842496286,0.08787878787878807,-1.0415282392026568,-0.218412539009372,-0.8924050632911391,-1.100200400801604,-0.4034754276405107,0.5836834826763531,-0.2962427745664739,-0.9651972157772623,-0.33369768894440915,-0.059035392001976654,-0.5563816604708808,-0.8738738738738738,-0.0280634104541553,0.6205877870616124,0.8601108033240995,-0.5266666666666674,1.471204188481674,-0.046337817638265714,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9999907397361901,0.004303538296243821,1,0
2022-10-02,1.2752293577981648,1.1139077121652146,1.3902060400790293,1.3580555555555551,-0.4552119129438716,-0.9424920127795524,-0.20413436692506484,0.0,-0.9218749999999998,-0.010204081632653222,-0.8262773722627736,-1.1007299270072994,0.42347696879643393,0.3363636363636365,-0.7818383167220367,0.9735533545330053,-0.29873417721518997,-1.100200400801604,-0.40999185446646824,0.5753373690927707,-0.2962427745664739,-0.9651972157772623,-0.34228607120549626,-0.0672350970538855,-0.5563816604708808,-0.8738738738738738,-0.1528491859468719,0.3636487267557451,0.8601108033240995,-0.5266666666666674,2.005235602094241,0.7055306427503747,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9997685019798909,0.021516097436222233,1,0
2022-10-03,-0.6948334138097539,-0.7373346240722815,-0.6339260513688965,-0.5202777777777781,-0.8833906071019473,-0.8945686900958464,-0.8139534883720936,0.0,0.3468749999999999,1.1034985422740524,-0.008759124087591242,-0.8262773722627736,0.26300148588410105,-0.021212121212121047,0.05537098560354413,2.3039850339435723,0.6683544303797468,-0.7234468937875754,-0.2799348357317409,1.0982279751554316,0.39595375722543386,-0.9651972157772623,-0.2571830106183632,0.2812407107116941,0.037174721189591094,-0.8738738738738738,-0.23789631533847522,-0.07245015446585469,-0.1537396121883656,-0.5266666666666674,-2.099476439790577,-0.33482810164424437,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9992500112396835,0.03872228089217399,0,0
2022-10-04,-0.09560598744567854,-0.16101968376895795,-0.053626869884278804,-0.002222222222222333,-0.8691867124856816,-0.896166134185303,-0.5658914728682175,0.0,-0.17812500000000017,-0.0685131195335275,1.1065693430656944,-0.008759124087591242,0.12035661218424965,-0.07575757575757561,0.3433001107419716,1.2824833914590048,0.6683544303797468,0.31863727454909824,-0.33885419494976926,1.0367392169100051,0.39595375722543386,-0.9651972157772623,-0.26077451592754486,0.28060835240942533,0.037174721189591094,-0.8738738738738738,-0.30494858611825104,-0.16825367747702596,-0.1537396121883656,-0.5266666666666674,-0.6099476439790584,-0.5426008968609859,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9984354211555643,0.05591699010060302,0,0
2022-10-05,-0.6784162240463546,-0.6940948693126816,-0.5529212531752753,-0.3336111111111116,-0.8996563573883162,-1.079872204472843,-1.2325581395348844,0.0,-0.19687499999999977,-0.41107871720116596,-0.06715328467153252,1.1065693430656944,-0.6968796433878159,0.21212121212121252,0.1910299003322265,1.7256251968725247,0.6683544303797468,-0.1523046092184371,-0.4355145262014663,1.0006111275764022,0.39595375722543386,-0.9651972157772623,-0.29544034978138656,0.3032945453237487,0.037174721189591094,-0.8738738738738738,-0.34736503856041023,-0.1564338005488468,-0.1537396121883656,-0.5266666666666674,-0.047120418848168866,0.24962630792227233,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9973249731081555,0.07309512989807776,0,0
2022-10-06,-0.1929019797199424,-0.2513714101323008,0.09991532599491977,-0.22638888888888906,-0.8378006872852234,-1.0862619808306706,-0.6434108527131789,0.0,-0.17187499999999986,-0.4402332361516036,-0.41021897810218966,-0.06715328467153252,-1.1114413075780092,-0.3727272727272728,-0.3953488372093016,-0.2207243677251026,-0.34936708860759474,-0.19238476953907885,-0.3882704317132777,0.945804209164983,0.39595375722543386,-0.9651972157772623,-0.36289818863210443,0.29962338233187075,0.037174721189591094,-0.8738738738738738,-0.3502570694087411,-0.15266013133771503,-0.1537396121883656,-0.5266666666666674,-0.526178010471204,0.36322869955157017,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9959189961471792,0.0902516100310407,0,0
